;CUST_ID;BALANCE;PURCHASES;ONEOFF_PURCHASES;INSTALLMENTS_PURCHASES;CASH_ADVANCE;CASH_ADVANCE_TRX;PURCHASES_TRX;CREDIT_LIMIT;PAYMENTS;MINIMUM_PAYMENTS;PRC_FULL_PAYMENT;BALANCE;PURCHASES;ONEOFF_PURCHASES;PURCHASES_INSTALLMENTS;CASH_ADVANCE;TENURE
;C16993;499,751638;468,6;0;468,6;0;0;10;1200;1092,978851;178,853712;0,083333;1;0,833333;0;0,75;0;12
;C16480;1998,319924;5400,64;4694,12;706,52;0;0;61;6850;3359,914173;527,235281;0,090909;1;1;0,916667;0,833333;0;12
;C11284;527,965041;2808,2;1332,96;1475,24;0;0;71;7000;2823,313675;175,39498;0,583333;1;1;0,583333;1;0;12
;C16650;826,344973;108,4;0;108,4;950,872647;1;4;1000;2068,816672;276,536946;0,090909;1;0,363636;0;0,363636;0,090909;11
;C12464;2416,771489;4201,13;3802,21;398,92;3306,574157;11;82;5500;6091,906636;830,39506;0,2;1;1;0,75;1;0,166667;12
;C14822;1241,025652;0;0;0;180,783929;1;0;1800;842,814061;405,72085;0;1;0;0;0;0,083333;12
;C14606;9919,456275;740,75;0;740,75;2238,487012;2;13;14000;3281,898514;2912,794724;0;1;1;0;1;0,166667;12
;C17381;0;269,28;0;269,28;0;0;9;1500;208,949793;;0;0;0,75;0;0,75;0;12
;C14449;852,001697;372,36;0;372,36;1655,625508;3;5;4000;347,937039;262,219868;0;0,727273;0,416667;0;0,416667;0,166667;12
;C15761;145,379392;0;0;0;79,010936;2;0;1000;542,489358;156,265479;0,125;0,727273;0;0;0;0,166667;12
;C11534;180,315352;1642,26;446,32;1195,94;47,031268;1;24;7000;1609,27261;177,262274;0,916667;1;1;0,25;0,833333;0,083333;12
;C13007;2304,087171;0;0;0;3511,369006;3;0;3000;3004,655015;586,763635;0,083333;1;0;0;0;0,166667;12
;C16187;969,583332;0;0;0;19,587825;1;0;2500;481,98;301,076813;0;1;0;0;0;0,083333;12
;C15179;122,684019;1267;247,88;1019,12;0;0;12;2500;1263,464175;111,639152;1;0,875;0,875;0,375;0,75;0;8
;C17808;90,582466;809,79;0;809,79;0;0;44;2700;766,101615;175,058479;0,916667;1;1;0;1;0;12
;C13731;1624,004773;0;0;0;223,285625;5;0;1800;781,308189;489,267058;0;1;0;0;0;0,25;12
;C16645;834,825957;0;0;0;1195,000251;6;0;1200;1392,439311;221,752549;0,1;1;0;0;0;0,25;12
;C17145;670,120718;0;0;0;12281,83439;31;0;1200;12485,43289;591,573521;0,5;1;0;0;0;0,583333;12
;C18595;24,057927;441,78;49,9;391,88;0;0;21;1500;299,240418;68,453971;0,2;0,7;0,9;0,1;0,8;0;10
;C11841;11734,26656;1528,12;0;1528,12;5187,258558;13;38;15500;3624,231423;4804,430447;0;1;1;0;0,916667;0,583333;12
;C11707;2388,030134;3832,98;2004,03;1828,95;1441,065248;1;90;11000;5990,39237;600,897569;0,083333;1;1;1;1;0,083333;12
;C10689;975,165854;2281,56;2281,56;0;98,596565;2;29;20000;2068,187388;243,235999;0;1;0,916667;0,916667;0;0,166667;12
;C10579;194,493602;1174,76;0;1174,76;0;0;41;4500;1280,294998;203,755356;0;1;1;0;1;0;12
;C13794;283,899006;818,69;519,49;299,2;947,496827;1;15;8000;4618,241;199,905433;0;1;0,833333;0,166667;0,75;0,083333;12
;C13576;1294,145453;3059,1;1836,98;1222,12;0;0;42;7000;5560,033502;497,637767;0,083333;1;1;0,416667;1;0;12
;C13346;896,347796;0;0;0;989,764347;13;0;2500;280,037759;257,298488;0;1;0;0;0;0,25;12
;C10336;57,842746;689,34;0;689,34;0;0;24;1500;453,842413;148,28357;0,333333;1;1;0;1;0;12
;C15494;1478,552756;479,1;311,1;168;901,677781;1;11;4500;4774,597215;478,802097;0;1;0,5;0,416667;0,5;0,083333;12
;C12677;19,897641;375,23;0;375,23;0;0;11;6000;390,112154;90,478454;0,444444;0,727273;0,916667;0;0,833333;0;12
;C18143;84,830501;702,32;702,32;0;0;0;4;5000;991,050806;105,008756;0,2;0,636364;0,333333;0,333333;0;0;12
;C15283;0;120;0;120;0;0;4;4000;140,890144;;0;0;0,333333;0;0,333333;0;12
;C15381;264,869295;940;940;0;0;0;2;6000;753,034035;179,692509;0;1;0,166667;0,166667;0;0;12
;C11566;4627,588589;1774,46;1774,46;0;0;0;12;5200;864,174924;2154,424137;0;1;0,583333;0,583333;0;0;12
;C17580;384,803407;549;291;258;0;0;9;1000;569,597465;610,732047;0;1;0,5;0,083333;0,416667;0;12
;C13079;17,415068;147,7;0;147,7;0;0;14;4000;177,088102;127,799107;0,181818;0,727273;0,666667;0;0,666667;0;12
;C18276;8,80954;114;0;114;0;0;8;4000;160,627029;86,700821;0,428571;0,818182;0,666667;0;0,666667;0;12
;C17901;987,102704;66,5;66,5;0;770,310099;1;1;2500;284,964748;232,626904;0;1;0,083333;0,083333;0;0,083333;12
;C12952;234,544023;2453,46;408,97;2044,49;0;0;54;6500;2869,929774;199,539528;0,75;1;1;0,333333;1;0;12
;C11590;0;88,62;0;88,62;0;0;7;3500;58,761299;;0;0;0,583333;0;0,5;0;12
;C12401;234,700486;82;82;0;0;0;2;4200;350,773984;215,834479;0;1;0,083333;0,083333;0;0;12
;C11058;117,949494;1368,88;1088,23;280,65;0;0;15;4500;455,527411;179,475148;1;1;1;0,166667;1;0;12
;C11239;8884,816576;1233,58;1233,58;0;13674,24402;26;7;13000;5574,916601;4576,531483;0;1;0,416667;0,416667;0;0,75;12
;C10921;2643,39225;965,84;737,79;228,05;0;0;33;4300;771,299727;627,391113;0;1;1;0,75;0,666667;0;12
;C15107;115,937936;0;0;0;1529,395551;4;0;1800;109,424145;229,044312;0;0,272727;0;0;0;0,083333;12
;C15799;356,669878;0;0;0;390,549563;2;0;1200;1936,324445;117,244717;0,285714;0,909091;0;0;0;0,166667;12
;C18643;1029,713408;1141,21;110;1031,21;1812,095991;5;36;3000;420,99268;443,644764;0,111111;0,909091;0,833333;0,083333;0,75;0,333333;12
;C16341;4183,825982;490,61;45,65;444,96;178,950075;4;13;4500;1541,998312;2410,083966;0;1;0,666667;0,083333;0,666667;0,333333;12
;C11605;21,664126;271,86;30;241,86;0;0;12;4000;263,919053;144,825209;0,777778;1;1;0,083333;0,916667;0;12
;C17221;1281,911087;3173,5;0;3173,5;651,192848;4;11;1000;2757,343301;4800,913225;0;1;1;0;0,909091;0,090909;11
;C15546;165,721899;231,51;115;116,51;0;0;24;4300;90,964048;208,147019;0;1;0,833333;0,166667;0,75;0;12
;C17263;276,213858;449,86;0;449,86;0;0;19;1000;1605,512753;199,950493;0,181818;0,727273;1;0;1;0;12
;C15304;90,017392;1247,39;427,02;820,37;0;0;25;5000;762,863333;115,044143;0,454545;0,909091;0,909091;0,272727;0,818182;0;11
;C17329;93,427011;772,8;772,8;0;0;0;9;1200;850,9555;104,163023;1;0,8;0,6;0,6;0;0;10
;C11697;1647,932117;0;0;0;93,690441;4;0;1800;390,2023;717,310059;0;1;0;0;0;0,333333;12
;C15301;273,429593;8534,58;7875,08;659,5;0;0;116;5000;7512,513474;131,710372;0,875;1;0,916667;0,916667;0,75;0;12
;C14986;597,410794;344,75;289,3;55,45;1347,900815;9;7;2500;2026,647785;172,765035;0;0,909091;0,25;0,25;0,166667;0,416667;12
;C16590;61,268046;491,11;171,11;320;0;0;5;5000;702,302424;135,813519;0;0,454545;0,25;0,083333;0,166667;0;12
;C15469;467,345479;46,74;0;46,74;0;0;2;2500;122,054178;206,106505;0;1;0,166667;0;0,166667;0;12
;C11072;6432,685892;0;0;0;3249,062265;16;0;7000;1549,916395;2295,219735;0;1;0;0;0;0,5;12
;C17069;68,448626;51,7;0;51,7;0;0;3;2500;145,632497;164,432591;0;0,909091;0,25;0;0,25;0;12
;C14179;2255,261218;0;0;0;550,830512;2;0;2500;582,88501;782,752094;0;1;0;0;0;0,166667;12
;C14569;1689,238956;261,89;139,19;122,7;0;0;7;1700;309,348573;1196,937133;0;1;0,416667;0,083333;0,333333;0;12
;C18456;535,927055;0;0;0;562,957567;2;0;1200;598,924595;306,059548;0;1;0;0;0;0,166667;12
;C14588;3682,667737;2214,64;1250,3;964,34;0;0;34;9000;1428,539668;930,608759;0;1;1;0,666667;1;0;12
;C13840;2828,6637;3766,55;1165,85;2600,7;2157,382814;2;43;10000;3100,096212;1107,07388;0,083333;1;1;0,333333;0,916667;0,083333;12
;C17608;1768,456809;449,73;395,05;54,68;0;0;10;3000;664,529374;438,283058;0;1;0,416667;0,333333;0,333333;0;12
;C18219;413,091214;0;0;0;1117,162764;4;0;1200;258,891518;165,68519;0;0,636364;0;0;0;0,083333;12
;C11874;102,832194;1067,85;669,21;398,64;0;0;21;10000;1480,49182;147,450493;0,545455;1;1;0,583333;1;0;12
;C16390;857,767403;639,56;0;639,56;0;0;4;2200;210,272469;254,976679;0;1;0,25;0;0,25;0;12
;C17859;20,599719;423,62;0;423,62;0;0;16;2500;452,606219;165,044111;0,714286;0,818182;0,75;0;0,666667;0;12
;C11629;167,35668;288;288;0;189,705758;1;3;6000;292,213876;168,244932;0;1;0,083333;0,083333;0;0,083333;12
;C12854;1525,273429;133,4;0;133,4;0;0;4;1500;568,44997;758,082192;0;1;0,333333;0;0,333333;0;12
;C15677;1696,302382;0;0;0;1578,159867;13;0;3000;650,716947;784,060078;0;1;0;0;0;0,666667;12
;C13689;2473,466078;0;0;0;944,4812;3;0;2500;156,061607;10474,56452;0;1;0;0;0;0,272727;11
;C11871;1885,547591;0;0;0;3197,181617;11;0;8000;8559,584636;755,628834;0,166667;1;0;0;0;0,25;12
;C18882;0,006651;0;0;0;164,137866;1;0;1200;5,070726;;0;0,142857;0;0;0;0,142857;7
;C10940;939,152528;3393,25;3364,59;77,66;0;0;5;9000;2768,821579;267,093439;0;1;0,25;0,25;0,083333;0;12
;C12486;2689,040221;0;0;0;2928,671045;2;0;9000;854,431761;681,959088;0;1;0;0;0;0,083333;12
;C18748;143,538206;415,47;0;415,47;0;0;17;3000;394,512806;172,574308;0;1;1;0;1;0;12
;C10517;12478,17286;174;174;0;3269,418821;21;3;14000;3251,190662;3872,099498;0;1;0,25;0,25;0;0,666667;12
;C18172;1950,482518;0;0;0;2660,139985;8;0;2500;3213,688818;501,403933;0,083333;1;0;0;0;0,333333;12
;C15705;750,528885;1384,79;886,32;498,47;0;0;34;1800;759,916056;225,743387;0;1;1;1;0,916667;0;12
;C11099;864,975705;66,7;66,7;0;75,254745;1;1;1000;413,167127;240,517311;0;1;0,083333;0,083333;0;0,083333;12
;C10475;395,052994;1239,46;752,28;487,18;0;0;14;1500;401,217047;177,766827;0;1;0,666667;0,416667;0,416667;0;12
;C15785;47,783061;0;0;0;545,183508;2;0;3000;0;;0;0,181818;0;0;0;0,166667;12
;C11385;80,363442;2370,44;47,5;2322,94;0;0;63;1500;2373,35922;141,350236;0,818182;0,909091;1;0,083333;1;0;12
;C11827;10822,05811;4850,35;2847,8;2002,55;0;0;208;15500;2740,09442;2621,071099;0;1;1;0,916667;1;0;12
;C11937;911,298036;954,15;425,35;528,8;0;0;12;1200;283,608489;282,489805;0;1;0,833333;0,25;0,666667;0;12
;C16265;2006,793571;485,92;129,2;356,72;0;0;24;4500;461,233712;730,057807;0;1;1;0,083333;1;0;12
;C16725;151,704474;0;0;0;87,794993;2;0;150;316,324154;277,040895;0;1;0;0;0;0,166667;12
;C17093;42,852743;381,2;0;381,2;0;0;18;2500;330,100638;174,766771;0,8;1;0,916667;0;0,916667;0;12
;C18365;1671,319193;0;0;0;970,624828;10;0;2000;436,679768;473,598415;0;0,9;0;0;0;0,5;10
;C19168;91,639086;315,2;147,8;167,4;0;0;8;1000;231,274641;86,344733;0,25;1;1;0,333333;0,833333;0;6
;C16150;1473,542308;240,02;0;240,02;0;0;12;1500;613,733389;535,262291;0;1;0,583333;0;0,5;0;12
;C14077;1033,498736;21,75;0;21,75;1238,746947;5;1;3000;255,779858;489,80832;0;1;0,083333;0;0,083333;0,333333;12
;C11056;380,384776;1188;1188;0;0;0;2;9000;2461,320337;158,339807;0;0,545455;0,083333;0,083333;0;0;12
;C13194;4028,315428;0;0;0;275,691831;1;0;4500;892,224219;1572,219063;0;1;0;0;0;0,083333;12
;C11388;319,388468;1674,9;689,23;985,67;0;0;24;7500;1907,796411;194,793488;0,083333;1;1;1;0,833333;0;12
;C17656;83,258534;41,4;11,9;29,5;0;0;3;2700;157,225241;163,317598;0;1;0,25;0,083333;0,166667;0;12
;C18828;5,529633;45;0;45;0;0;2;1000;515,842674;112,442224;0,5;0,181818;0,166667;0;0,166667;0;12
;C13473;1694,125362;437,52;172,6;264,92;0;0;13;1800;797,134098;666,656548;0;1;0,916667;0,166667;0,916667;0;12
;C17750;1420,156349;0;0;0;445,913736;5;0;1500;661,562552;772,85986;0;1;0;0;0;0,333333;12
;C11512;4146,527042;178;178;0;764,579554;4;1;8500;911,108606;1571,782709;0;1;0,083333;0,083333;0;0,333333;12
;C15309;79,432369;799,83;81;718,83;0;0;17;3000;786,407104;179,622447;1;0,636364;0,583333;0,083333;0,5;0;12
;C12764;127,808682;2802,08;2213,43;588,65;0;0;36;6500;2384,646953;160,547945;0,363636;1;1;1;0,583333;0;12
;C14559;1537,935236;68;68;0;0;0;1;3000;3845,144477;709,872779;0;0,818182;0,083333;0,083333;0;0;12
;C16197;197,931794;1946,25;816,91;1129,34;0;0;40;1200;1957,052996;172,362577;1;1;1;0,666667;1;0;12
;C18767;854,56751;978,26;870,95;107,31;1043,765101;2;29;1500;2750,062711;841,978782;0,2;0,875;0,875;0,25;0,75;0,125;8
;C12458;2801,239086;0;0;0;7216,489768;9;0;10000;696,538922;1095,734566;0;0,909091;0;0;0;0,583333;12
;C17557;0;443,28;0;443,28;0;0;12;3000;0;;0;0;1;0;1;0;12
;C17292;2,508768;302,91;302,91;0;0;0;12;3000;287,749893;41,206824;0;0,818182;1;1;0;0;12
;C19079;2677,842539;149,8;149,8;0;2838,173232;13;1;3000;0;;0;1;0,142857;0,142857;0;0,142857;7
;C18851;356,52371;1819;749,9;1069,1;0;0;27;1200;1402,326881;186,651138;0;1;0,833333;0,333333;0,75;0;12
;C11965;2297,324675;4474,43;3544,31;930,12;1508,526487;3;44;5500;9481,484058;846,555233;0,083333;1;0,916667;0,75;0,416667;0,166667;12
;C12577;236,507753;2692,65;2072,32;620,33;0;0;45;1500;2375,560677;178,352824;1;1;1;1;0,583333;0;12
;C13711;3516,835582;4019,73;1932,75;2086,98;0;0;73;12000;3376,57379;910,942173;0;1;0,916667;0,916667;1;0;12
;C10354;80,336636;330;330;0;0;0;1;1800;345,330572;85,297166;0;0,6;0,1;0,1;0;0;10
;C17422;1457,381936;0;0;0;236,725014;7;0;1500;536,361045;508,611551;0;1;0;0;0;0,416667;12
;C17639;41,789262;821,51;501,95;319,56;109,91813;1;11;4000;969,030384;132,158949;0,3;1;0,833333;0,083333;0,833333;0,083333;12
;C14270;53,994628;257;257;0;0;0;3;6500;423,058905;63,502182;0,083333;1;0,083333;0,083333;0;0;12
;C12975;1305,724538;509,88;0;509,88;93,018864;1;24;1200;913,23046;1929,692587;0;1;1;0;1;0,083333;12
;C13038;180,230777;1653,91;997,1;656,81;0;0;35;11500;1785,782313;159,46795;0,555556;0,818182;0,75;0,666667;0,583333;0;12
;C11514;1995,089853;8335,69;7400,85;934,84;0;0;69;7000;3348,095046;1298,363292;0;1;1;0,818182;0,272727;0;11
;C12365;475,171266;1155,4;1155,4;0;0;0;1;2000;1264,974166;116,244107;0;0,727273;0,083333;0,083333;0;0;12
;C17364;804,006538;0;0;0;266,561781;1;0;2500;226,212069;279,773547;0;1;0;0;0;0,083333;12
;C18275;224,795583;240,74;0;240,74;0;0;9;1000;372,301242;218,717866;0;1;0,666667;0;0,666667;0;12
;C18343;131,290079;359,44;0;359,44;0;0;8;1500;291,577497;165,879808;0,083333;1;0,666667;0;0,666667;0;12
;C10049;3910,111237;0;0;0;1980,873201;7;0;4200;0;;0;1;0;0;0;0,5;12
;C15800;379,198083;40;0;40;0;0;3;2900;224,790156;212,520426;0;1;0,166667;0;0,166667;0;12
;C13228;56,091512;405;0;405;0;0;9;6727,272727;553,440125;171,037361;0,6;0,818182;0,75;0;0,75;0;12
;C17702;794,661653;329,96;329,96;0;0;0;1;2000;703,606;166,000398;0;1;0,083333;0,083333;0;0;12
;C16276;2075,314278;588,67;277,63;311,04;0;0;17;2500;604,791592;492,941701;0;1;1;0,083333;1;0;12
;C10542;43,42718;569,34;0;569,34;0;0;19;16500;758,421856;163,044353;1;1;1;0;1;0;12
;C17399;2981,811529;120;120;0;1085,441874;12;1;6500;870,661235;653,785649;0;1;0,083333;0,083333;0;0,416667;12
;C11619;197,02206;3824,78;1722,51;2102,27;0;0;80;3000;3458,142743;133,505122;0,833333;1;1;0,666667;1;0;12
;C17997;3919,394766;467,06;467,06;0;11173,77587;15;6;8000;6854,447424;1202,767539;0,1;1;0,333333;0,333333;0;0,5;12
;C15485;952,952011;39,58;39,58;0;663,05871;3;1;1800;1665,457998;204,226245;0;1;0,083333;0,083333;0;0,083333;12
;C12337;815,832195;211,22;83;128,22;3214,78962;23;6;3500;1664,863771;168,230369;0;;0,6;0,1;0,5;0,2;10
;C13535;122,062129;924,69;422;502,69;0;0;11;6300;789,33314;164,279979;0,363636;1;0,5;0,083333;0,416667;0;12
;C16527;406,939907;2615,18;2615,18;0;0;0;76;4300;5296,640171;2773,819516;0,75;1;1;1;0;0;12
;C16938;462,918623;3497,99;626,85;2871,14;0;0;130;3000;3581,048471;174,461435;0,166667;1;1;0,416667;1;0;12
;C16064;5,404443;194;0;194;0;0;3;1500;269,175108;34,59541;1;0,5;0,5;0;0,333333;0;6
;C13544;11,736675;119,28;0;119,28;0;0;12;1700;115,257036;92,166894;0,444444;1;1;0;1;0;12
;C11288;1739,666192;0;0;0;2878,737758;7;0;4500;5130,543752;531,071616;0,083333;1;0;0;0;0,333333;12
;C17044;133,724675;1499,94;0;1499,94;0;0;9;5000;1353,4934;144,022718;0,666667;0,818182;0,75;0;0,666667;0;12
;C10342;92,440743;1080;1080;0;0;0;12;6000;1077,058667;169,005281;1;0,909091;0,75;0,75;0;0;12
;C18680;2373,308268;0;0;0;770,923152;12;0;2500;560,136623;784,228406;0;1;0;0;0;0,416667;12
;C12671;1154,410108;0;0;0;2593,398852;1;0;3000;2607,110273;471,642521;0,090909;0,909091;0;0;0;0,083333;12
;C10099;2329,485768;213,34;213,34;0;0;0;3;2400;0;;0;1;0,25;0,25;0;0;12
;C13664;264,261791;175;0;175;0;0;5;1000;152,787605;213,203947;0;1;0,416667;0;0,416667;0;12
;C12393;1146,202492;0;0;0;58,697369;3;0;1200;290,331406;353,360027;0;1;0;0;0;0,25;12
;C13205;5931,699858;218;218;0;2527,492866;4;2;8000;1309,816518;1402,076478;0;1;0,083333;0,083333;0;0,25;12
;C14384;577,30163;3702,79;2940,9;761,89;202,413978;2;35;5000;4168,726662;183,73478;0,166667;1;1;1;1;0,166667;12
;C14622;72,425884;655,68;0;655,68;0;0;0;1000;718,537117;162,732686;0,333333;1;1;0;1;0;12
;C14593;919,799915;320,01;69;251,01;1056,477112;3;7;1200;195,595593;673,698985;0;0,857143;0,857143;0,142857;0,714286;0,142857;7
;C16595;6255,078201;195,29;124,17;71,12;2881,905049;10;9;7500;1797,863187;1926,996357;0;1;0,5;0,083333;0,333333;0,416667;12
;C18804;134,142415;1729,67;1729,67;0;0;0;11;1200;1735,980519;127,46298;0,333333;0,909091;0,666667;0,666667;0;0;12
;C11689;1621,035373;23,21;0;23,21;0;0;4;2000;500,515114;475,627205;0;1;0,333333;0;0,333333;0;12
;C11026;195,804466;0;0;0;477,378737;1;0;1950;550,825801;140,447701;0,1;0,909091;0;0;0;0,083333;12
;C18583;654,849672;630;630;0;0;0;1;2500;729,355023;181,044246;0;1;0,083333;0,083333;0;0;12
;C18654;1,707488;32,04;0;32,04;0;0;2;2500;118,932111;150,600846;1;0,181818;0,166667;0;0,083333;0;12
;C17258;7,297351;0;0;0;275,471932;5;0;2500;1022,595043;4,363375;1;0,3;0;0;0;0,1;10
;C17495;978,771066;905,04;545,12;359,92;0;0;20;4000;392,482391;315,469998;0;1;0,666667;0,166667;0,666667;0;12
;C12765;374,276019;3589,05;3138,48;450,57;0;0;31;6000;3493,186695;173,108861;0,636364;1;1;0,833333;0,5;0;12
;C14854;2651,484926;908,15;0;908,15;1008,639756;9;23;3000;4361,679346;943,46896;0,083333;1;1;0;1;0,333333;12
;C10285;5265,763713;410,24;44,71;365,53;15452,97758;13;21;16500;12005,3074;1055,547896;0,083333;1;0,916667;0,083333;0,916667;0,333333;12
;C12239;447,941813;1907,2;0;1907,2;0;0;10;9500;2111,91778;170,572744;0;1;0,833333;0;0,833333;0;12
;C17091;347,251558;210,8;0;210,8;0;0;10;2500;193,95584;183,60963;0;1;0,833333;0;0,833333;0;12
;C17599;1128,878514;129,86;129,86;0;372,192943;1;1;4200;767,993781;293,201194;0;1;0,083333;0,083333;0;0,083333;12
;C10724;4414,952906;419,64;0;419,64;0;0;12;4200;467,204852;24302,09819;0;1;1;0;1;0;12
;C17628;543,815182;0;0;0;45,475577;1;0;3000;593,946163;261,125552;0;1;0;0;0;0,083333;12
;C15893;7834,073316;239,58;0;239,58;5160,785017;5;2;12000;8848,955996;2295,921053;0;1;0,083333;0;0,083333;0,333333;12
;C18224;251,144969;88,51;88,51;0;1515,283623;7;3;1200;1490,675716;189,097848;0,166667;0,727273;0,25;0,25;0;0,416667;12
;C16356;4755,943819;3785,85;3583,95;201,9;529,171674;12;46;10500;1212,369561;991,435532;0;1;1;1;0,166667;0,416667;12
;C15629;1625,118547;2908,35;956,83;1951,52;1029,560342;4;40;3500;763,750978;1125,042573;0;1;0,916667;0,333333;0,75;0,166667;12
;C18825;896,563274;511;0;511;1084,460175;3;6;1400;1330,67108;313,807299;0;0,818182;0,5;0;0,416667;0,166667;12
;C16937;1928,13296;2133,15;1272,55;860,6;887,278353;4;53;5900;971,9261;487,127965;0;1;1;0,583333;0,916667;0,166667;12
;C16039;12,683677;31,68;0;31,68;0;0;1;4000;210,141652;140,456214;0;0,363636;0,083333;0;0,083333;0;12
;C10283;156,278339;1385,1;1005,1;380;0;0;21;14000;1280,473571;193,369942;0,833333;1;1;0,5;0,75;0;12
;C18813;460,081479;649,5;0;649,5;793,822988;6;6;1000;625,116471;87,93873;0,25;0,833333;0,833333;0;0,833333;0,666667;6
;C10751;251,151609;0;0;0;1084,813197;4;0;1200;3597,140559;308,399887;0,333333;0,363636;0;0;0;0,166667;12
;C15514;1340,551352;427,96;331,96;96;618,344755;4;12;1500;326,956073;472,486843;0;1;0,5;0,333333;0,416667;0,166667;12
;C18248;0;37,65;0;37,65;0;0;3;1500;0;;0;0;0,25;0;0,25;0;12
;C10636;2147,939753;117,57;117,57;0;1022,23072;2;2;8000;5441,876882;542,296729;0,1;0,818182;0,083333;0,083333;0;0,083333;12
;C18425;171,402357;755,5;0;755,5;0;0;35;2700;845,857679;161,590149;0;1;1;0;1;0;12
;C12900;2269,800656;0;0;0;3359,844146;3;0;3500;403,640958;967,007841;0;0,714286;0;0;0;0,142857;7
;C16643;811,071722;208,92;0;208,92;206,635247;2;8;2500;282,414709;346,656778;0;1;0,666667;0;0,666667;0,166667;12
;C12775;2416,555714;2266,01;1291,62;974,39;0;0;46;4000;4075,880525;1439,224679;0;1;0,916667;0,75;0,666667;0;12
;C16711;631,959341;0;0;0;19,388248;1;0;700;161,443162;328,060694;0;1;0;0;0;0,083333;12
;C14554;148,180803;1200;0;1200;0;0;12;8000;1654,263363;129,321856;0,714286;0,818182;0,5;0;0,416667;0;12
;C11258;3597,728209;1043;0;1043;836,723952;1;7;6000;1222,771295;913,580145;0;1;0,583333;0;0,5;0,083333;12
;C18868;683,188651;85;85;0;0;0;1;3000;447,237766;214,535254;0;1;0,083333;0,083333;0;0;12
;C11877;9303,557117;6133,01;4045,67;2087,34;1895,60877;23;115;12500;4054,579469;2998,465025;0;1;1;1;1;0,833333;12
;C13123;580,649334;0;0;0;1133,582799;4;0;1200;215,025138;291,847732;0;0,636364;0;0;0;0,25;12
;C13063;1611,720259;955,59;873,85;81,74;0;0;19;5000;703,220116;457,013405;0;1;0,916667;0,916667;0,083333;0;12
;C14009;32,903658;391,5;0;391,5;0;0;9;6500;405,250915;162,812944;0,727273;1;0,75;0;0,75;0;12
;C12041;0,001289;96,12;0;96,12;0;0;10;1500;102,848649;0,019163;0;0,181818;0,833333;0;0,833333;0;12
;C15993;8038,893195;0;0;0;197,915586;8;0;9000;3569,182969;43132,72823;0;1;0;0;0;0,166667;12
;C12994;80,167956;1053,52;1053,52;0;0;0;12;3000;970,48092;67,064056;0,125;0,545455;0,416667;0,416667;0;0;12
;C16554;1631,573904;112,56;112,56;0;0;0;3;1700;439,132886;690,430521;0;1;0,181818;0,181818;0;0;11
;C17367;1443,146299;235,4;0;235,4;615,789083;4;6;1800;831,048408;483,442294;0;1;0,5;0;0,5;0,25;12
;C10616;8781,831676;11674,64;9400,96;2273,68;0;0;93;16000;10377,3612;2372,97281;0;1;1;1;0,916667;0;12
;C15279;2933,068755;0;0;0;7542,177658;20;0;10000;2201,09767;612,068106;0;1;0;0;0;0,833333;12
;C10485;2070,069187;1382,57;1077,75;304,82;0;0;33;2400;1580,0815;466,772558;0;1;1;0,666667;0,833333;0;12
;C18048;968,188634;69,44;0;69,44;0;0;3;1000;251,875749;443,131452;0;1;0,25;0;0,25;0;12
;C16240;1066,830615;509,94;0;509,94;0;0;27;1000;812,018361;1361,687384;0;1;1;0;1;0;12
;C11009;343,966223;3927,12;0;3927,12;0;0;34;5500;3626,983417;198,454649;0,333333;1;1;0;1;0;12
;C12621;1822,259235;0;0;0;1672,653551;4;0;2500;589,389711;428,293387;0;1;;0;0;0,25;12
;C10428;4664,023286;340;340;0;3510,115735;8;1;6000;2162,141639;2009,821743;0;1;0,083333;0,083333;0;0,25;12
;C17385;395,93884;991,48;707,02;284,46;208,802882;5;24;1400;959,26132;186,449098;0;1;1;1;0,666667;0,25;12
;C14531;1381,27484;71,8;71,8;0;0;0;1;3500;304,742004;415,236204;0;1;0,083333;0,083333;0;0;12
;C17882;2455,423773;2695,07;227,97;2467,1;1440,078629;6;22;3000;2963,914089;882,951164;0;1;0,833333;0,166667;0,75;0,333333;12
;C11774;146,04887;3256,15;3256,15;0;0;0;22;6500;3498,681846;74,878694;0,25;0,909091;0,916667;0,916667;0;0;12
;C11929;5774,207136;2102,51;721,67;1380,84;3536,320402;7;37;15000;4711,567357;1308,759437;0;1;0,916667;0,333333;0,916667;0,083333;12
;C19124;931,907808;1142,12;0;1142,12;1113,924335;3;14;1000;957,421268;1064,015704;0;1;1;0;0,857143;0,285714;7
;C17167;47,336863;464,95;134,9;330,05;0;0;14;1000;424,138187;153,671805;0,454545;0,909091;0,75;0,166667;0,416667;0;12
;C10041;663,44781;0;0;0;3133,063934;3;0;1800;3067,05783;283,333445;0,166667;0,727273;0;0;0;0,25;12
;C17293;15,797437;195;0;195;0;0;9;2000;283,424488;145,48842;0,6;0,636364;0,416667;0;0,416667;0;12
;C12602;126,134681;1197,12;1197,12;0;0;0;12;9000;936,326494;180,002457;0,454545;1;1;1;0;0;12
