CUST_ID,BALANCE,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,BALANCE.1,PURCHASES.1,ONEOFF_PURCHASES.1,PURCHASES_INSTALLMENTS,CASH_ADVANCE.1,TENURE
C10441,3534.253718,566.28,431.01,135.27,3888.756412,2.0,17,4000.0,1298.823687,858.977427,0.0,1.0,0.5,0.333333,0.333333,0.083333,12.0
C18770,528.107264,674.52,0.0,674.52,0.0,0.0,12,2500.0,127.76546,275.706442,0.0,1.0,1.0,0.0,1.0,0.0,12.0
C17255,2099.38356,556.52,537.0,19.52,1008.781338,4.0,2,3000.0,1100.700834,757.724201,0.0,1.0,0.166667,0.083333,0.083333,0.166667,12.0
C13364,4445.044609,5714.5,3055.5,2659.0,3575.55006,22.0,47,5000.0,9315.869127,2935.639712,0.083333,1.0,1.0,0.166667,1.0,0.5,12.0
C18238,337.269567,2125.84,2025.26,100.58,144.207417,3.0,39,1200.0,1586.507333,304.093968,0.2,0.888889,0.888889,0.888889,0.111111,0.333333,9.0
C11437,1376.24407,0.0,0.0,0.0,501.208665,4.0,0,1500.0,685.228947,339.660618,0.0,1.0,0.0,0.0,0.0,0.25,12.0
C15133,2811.486863,692.52,692.52,0.0,637.084199,5.0,13,3000.0,1848.537683,2532.728316,0.0,1.0,1.0,1.0,0.0,0.25,12.0
C17490,1242.886266,17.6,17.6,0.0,0.0,0.0,1,4000.0,589.674674,472.763536,0.0,1.0,0.083333,0.083333,0.0,0.0,12.0
C13947,1382.376636,77.91,0.0,77.91,300.531629,2.0,1,2500.0,639.362373,397.789389,0.0,1.0,0.083333,0.0,0.083333,0.166667,12.0
C10580,3294.37955,0.0,0.0,0.0,2546.891416,3.0,0,4000.0,1084.059239,1228.291582,0.0,1.0,0.0,0.0,0.0,0.083333,12.0
C10145,2235.103331,720.6,720.6,0.0,723.308724,1.0,12,2500.0,1061.292471,689.118919,0.0,1.0,1.0,1.0,0.0,0.083333,12.0
C18783,221.810125,0.0,0.0,0.0,903.684584,2.0,0,500.0,662.179022,168.6205,0.166667,0.727273,0.0,0.0,0.0,0.166667,12.0
C16013,89.165814,724.0,0.0,724.0,0.0,0.0,6,1000.0,521.867766,88.700517,0.0,0.833333,0.833333,0.0,0.833333,0.0,6.0
C16022,645.515371,756.0,756.0,0.0,0.0,0.0,12,600.0,1305.933063,883.267059,0.0,1.0,1.0,1.0,0.0,0.0,12.0
C12011,151.006318,1455.97,412.69,1043.28,0.0,0.0,39,1800.0,1380.904206,156.994712,0.363636,1.0,0.916667,0.333333,0.833333,0.0,12.0
C16149,719.592571,124.13,45.65,78.48,0.0,0.0,3,3000.0,1486.14717,390.098144,0.0,0.727273,0.25,0.083333,0.166667,0.0,12.0
C13755,8700.079439,20421.59,16864.56,3557.03,0.0,0.0,204,17000.0,13002.30393,2746.592199,0.083333,1.0,1.0,1.0,1.0,0.0,12.0
C17928,179.825945,1212.66,347.61,865.05,456.612334,1.0,25,2500.0,1711.231409,160.362153,0.272727,1.0,0.833333,0.25,0.75,0.083333,12.0
C13303,10871.08518,0.0,0.0,0.0,4822.559803,3.0,0,18000.0,2735.624602,2595.765441,0.0,1.0,0.0,0.0,0.0,0.166667,12.0
C13928,57.408695,338.5,338.5,0.0,0.0,0.0,2,7000.0,354.35735,199.273484,0.125,1.0,0.166667,0.166667,0.0,0.0,12.0
C18387,387.162964,269.93,269.93,0.0,1838.276268,2.0,6,4000.0,5728.317813,210.156238,0.222222,0.909091,0.25,0.25,0.0,0.166667,12.0
C10326,185.396312,0.0,0.0,0.0,842.456926,7.0,0,1000.0,117.542764,137.6915,0.0,1.0,0.0,0.0,0.0,0.363636,11.0
C11086,554.289791,90.0,90.0,0.0,0.0,0.0,1,7000.0,414.117463,189.979169,0.0,1.0,0.083333,0.083333,0.0,0.0,12.0
C11220,229.913693,2406.77,1955.67,451.1,0.0,0.0,35,10000.0,2239.201417,194.72626,1.0,1.0,1.0,1.0,0.5,0.0,12.0
C15392,1793.954788,0.0,0.0,0.0,93.199729,1.0,0,2500.0,508.613001,481.397375,0.0,1.0,0.0,0.0,0.0,0.083333,12.0
C18879,21.718289,182.27,0.0,182.27,0.0,0.0,11,1500.0,176.130076,171.217707,0.375,1.0,0.916667,0.0,0.833333,0.0,12.0
C10953,39.798993,20.09,20.09,0.0,0.0,0.0,5,3200.0,0.0,,0.0,0.454545,0.333333,0.333333,0.0,0.0,12.0
C10359,3536.601227,2132.93,959.1,1173.83,5340.016172,20.0,74,11000.0,8251.146946,834.025674,0.0,1.0,1.0,0.333333,1.0,0.75,12.0
C14689,45.171225,160.0,160.0,0.0,0.0,0.0,1,500.0,197.019336,94.411065,0.0,0.636364,0.083333,0.083333,0.0,0.0,12.0
C18864,221.29129,1429.54,653.82,775.72,0.0,0.0,24,700.0,1277.898622,149.825296,0.375,1.0,0.916667,0.5,0.666667,0.0,12.0
C10779,3406.473855,1140.0,0.0,1140.0,0.0,0.0,6,3650.0,2541.196672,2559.345,0.0,1.0,0.5,0.0,0.5,0.0,12.0
C10900,1076.029456,0.0,0.0,0.0,59.57182,2.0,0,1200.0,239.407898,363.517186,0.0,1.0,0.0,0.0,0.0,0.083333,12.0
C16902,292.888058,426.0,0.0,426.0,2047.303874,5.0,3,2500.0,2212.216039,101.295693,0.4,0.777778,0.333333,0.0,0.222222,0.444444,9.0
C13597,2280.447419,1681.78,1219.0,462.78,0.0,0.0,21,7500.0,1398.406343,513.533438,0.0,1.0,1.0,0.25,0.916667,0.0,12.0
C12220,5067.576984,714.68,402.68,312.0,726.955255,2.0,14,5000.0,1649.118645,2967.748073,0.0,1.0,1.0,0.083333,1.0,0.083333,12.0
C14371,1000.931473,0.0,0.0,0.0,374.200459,1.0,0,1200.0,304.037261,290.949378,0.0,1.0,0.0,0.0,0.0,0.083333,12.0
C14022,1364.256013,0.0,0.0,0.0,252.98756,1.0,0,1500.0,513.013589,313.51258,0.0,1.0,0.0,0.0,0.0,0.083333,12.0
C16272,6.840439,74.4,0.0,74.4,0.0,0.0,2,2000.0,225.796349,72.752062,0.0,0.285714,0.285714,0.0,0.285714,0.0,7.0
C15307,303.929544,0.0,0.0,0.0,1120.769857,1.0,0,1200.0,1471.642879,146.079539,0.125,0.545455,0.0,0.0,0.0,0.083333,12.0
C17866,37.550351,633.24,0.0,633.24,0.0,0.0,12,4000.0,588.246987,197.915029,0.416667,1.0,1.0,0.0,1.0,0.0,12.0
C17340,37.021347,133.35,0.0,133.35,0.0,0.0,1,2500.0,936.840542,280.738043,0.5,0.272727,0.083333,0.0,0.083333,0.0,12.0
C16576,1406.504164,0.0,0.0,0.0,105.811869,1.0,0,1500.0,278.864694,2334.712799,0.0,1.0,0.0,0.0,0.0,0.083333,12.0
C11839,3.122949,0.0,0.0,0.0,317.505521,2.0,0,2500.0,559.499889,56.150133,0.25,0.545455,0.0,0.0,0.0,0.166667,12.0
C19170,371.527312,0.0,0.0,0.0,1465.407927,5.0,0,1500.0,0.0,,0.0,0.333333,0.0,0.0,0.0,0.166667,6.0
C17412,1256.612223,498.99,498.99,0.0,1353.14431,10.0,8,3000.0,685.344851,308.964645,0.0,1.0,0.25,0.25,0.0,0.5,12.0
C19045,358.792227,397.8,344.8,53.0,301.920199,8.0,7,500.0,316.143862,371.118209,0.0,0.75,0.5,0.25,0.25,0.5,8.0
C18995,44.505527,401.76,0.0,401.76,0.0,0.0,12,1500.0,291.089279,165.163582,0.6,1.0,0.916667,0.0,0.916667,0.0,12.0
C11820,4603.402061,0.0,0.0,0.0,7665.092756,21.0,0,14000.0,9874.465723,1168.006176,0.083333,1.0,0.0,0.0,0.0,0.916667,12.0
C16689,1772.610312,1400.0,0.0,1400.0,0.0,0.0,10,1500.0,1810.218367,4000.038682,0.0,1.0,0.583333,0.0,0.583333,0.0,12.0
C17257,780.382656,0.0,0.0,0.0,1372.812459,3.0,0,1500.0,201.628458,429.816935,0.0,0.636364,0.0,0.0,0.0,0.083333,12.0
C11276,1564.180333,942.22,773.6,168.62,397.71148,3.0,36,2200.0,2852.584209,759.107707,0.0,1.0,1.0,0.5,1.0,0.25,12.0
C12721,1327.653853,20.9,20.9,0.0,0.0,0.0,1,1500.0,287.690115,483.2481,0.0,1.0,0.083333,0.083333,0.0,0.0,12.0
C11068,5842.231445,452.59,241.53,211.06,786.62111,5.0,22,7500.0,4431.489516,2071.432892,0.0,1.0,0.916667,0.416667,0.916667,0.25,12.0
C14138,241.032979,0.0,0.0,0.0,642.862505,1.0,0,1500.0,915.454305,195.162256,0.083333,1.0,0.0,0.0,0.0,0.083333,12.0
C17937,518.894713,0.0,0.0,0.0,2166.099038,3.0,0,1200.0,1361.199423,178.257591,0.5,1.0,0.0,0.0,0.0,0.333333,6.0
C18622,1060.010246,0.0,0.0,0.0,78.971459,1.0,0,1200.0,233.54579,257.022991,0.0,1.0,0.0,0.0,0.0,0.1,10.0
C18138,216.64893,4606.71,3217.43,1389.28,0.0,0.0,22,2000.0,2251.966666,131.425363,1.0,1.0,1.0,0.4,0.7,0.0,10.0
C10294,2302.184366,2856.57,922.84,1933.73,0.0,0.0,62,2500.0,2914.419813,2173.680619,0.0,1.0,1.0,0.25,1.0,0.0,12.0
C17935,65.915182,840.0,0.0,840.0,0.0,0.0,8,1000.0,1014.023858,185.815051,0.857143,0.727273,0.666667,0.0,0.583333,0.0,12.0
C18963,1425.003265,562.42,0.0,562.42,1814.910939,7.0,19,1800.0,985.544048,883.852995,0.0,1.0,0.75,0.0,0.666667,0.416667,12.0
C11090,56.536572,499.92,0.0,499.92,0.0,0.0,12,3000.0,496.551862,194.502845,0.416667,1.0,1.0,0.0,1.0,0.0,12.0
C16646,2663.506152,0.0,0.0,0.0,181.289985,1.0,0,3200.0,705.964088,957.582069,0.0,1.0,0.0,0.0,0.0,0.083333,12.0
C16504,4028.714266,3585.75,3488.42,97.33,478.678942,1.0,17,6500.0,6869.557475,976.009981,0.1,1.0,0.333333,0.333333,0.083333,0.083333,12.0
C14724,8073.983031,2153.11,1326.0,827.11,3037.443167,28.0,48,9500.0,3032.171255,2764.780103,0.0,1.0,1.0,0.75,0.916667,0.583333,12.0
C12615,1630.676858,0.0,0.0,0.0,275.166058,1.0,0,1950.0,558.164261,495.630406,0.0,1.0,0.0,0.0,0.0,0.090909,11.0
C11007,2001.030926,1534.98,1424.58,110.4,1407.204652,17.0,32,4000.0,867.884346,1313.87778,0.0,1.0,1.0,0.75,0.333333,0.666667,12.0
C12822,229.295689,2099.89,2099.89,0.0,0.0,0.0,14,3000.0,2470.255953,176.361201,0.0,1.0,1.0,1.0,0.0,0.0,12.0
C18353,945.793928,253.31,253.31,0.0,152.277594,2.0,4,1000.0,676.496604,536.299167,0.0,1.0,0.333333,0.333333,0.0,0.083333,12.0
C12441,55.681483,462.99,0.0,462.99,0.0,0.0,12,13500.0,519.307161,157.208204,1.0,1.0,0.833333,0.0,0.833333,0.0,12.0
C13565,2178.733642,0.0,0.0,0.0,988.704211,1.0,0,3000.0,642.035001,579.522074,0.0,1.0,0.0,0.0,0.0,0.1,10.0
C16426,3405.813447,0.0,0.0,0.0,634.085316,12.0,0,4000.0,912.842125,1090.502794,0.0,1.0,0.0,0.0,0.0,0.416667,12.0
C18282,933.928303,0.0,0.0,0.0,570.718948,19.0,0,2000.0,499.243053,358.446917,0.0,1.0,0.0,0.0,0.0,0.583333,12.0
C13674,158.657744,752.0,752.0,0.0,0.0,0.0,4,2500.0,865.171658,161.710712,0.0,0.909091,0.25,0.25,0.0,0.0,12.0
C13671,2822.483318,1203.05,780.13,422.92,3521.075329,10.0,16,8500.0,4359.919494,624.012723,0.083333,1.0,0.583333,0.5,0.166667,0.583333,12.0
C10757,660.397749,776.89,698.99,77.9,0.0,0.0,2,1500.0,487.294072,215.007957,0.0,1.0,0.166667,0.083333,0.083333,0.0,12.0
C15608,153.679036,181.81,0.0,181.81,0.0,0.0,16,1500.0,454.857585,183.013235,0.0,1.0,0.833333,0.0,0.833333,0.0,12.0
C12957,1497.869891,806.64,681.69,124.95,0.0,0.0,26,1700.0,826.296904,857.418392,0.0,1.0,0.833333,0.75,0.416667,0.0,12.0
C19148,2.559461,116.1,0.0,116.1,0.0,0.0,6,1500.0,256.642179,66.289561,0.5,0.571429,0.857143,0.0,0.714286,0.0,7.0
C18788,31.111952,470.65,0.0,470.65,0.0,0.0,17,3000.0,496.387423,142.115057,0.909091,0.909091,0.833333,0.0,0.833333,0.0,12.0
C14428,34.017341,494.6,494.6,0.0,0.0,0.0,1,4000.0,456.293143,19.131945,0.0,0.272727,0.083333,0.083333,0.0,0.0,12.0
C16051,16.135672,50.0,50.0,0.0,0.0,0.0,1,7000.0,109.329805,205.427298,0.0,0.636364,0.083333,0.083333,0.0,0.0,12.0
C19023,4.358863,70.0,70.0,0.0,0.0,0.0,1,500.0,363.248976,75.029727,0.0,0.181818,0.090909,0.090909,0.0,0.0,11.0
C16357,970.862162,563.82,563.82,0.0,0.0,0.0,10,2950.0,350.164857,373.629996,0.0,1.0,0.833333,0.833333,0.0,0.0,12.0
C18914,0.648074,258.0,0.0,258.0,0.0,0.0,12,1000.0,320.135581,26.334342,0.2,0.272727,1.0,0.0,1.0,0.0,12.0
C10176,840.804076,0.0,0.0,0.0,3671.777443,5.0,0,4000.0,3621.266477,193.171404,0.0,0.666667,0.0,0.0,0.0,0.222222,9.0
C16494,2304.470294,1201.97,374.24,827.73,1009.853215,4.0,36,3000.0,1254.356926,1050.329485,0.0,1.0,1.0,0.666667,1.0,0.166667,12.0
C10456,37.753941,243.36,243.36,0.0,0.0,0.0,2,1800.0,546.417272,134.985783,0.25,0.363636,0.083333,0.083333,0.0,0.0,12.0
C16477,45.095168,469.89,0.0,469.89,0.0,0.0,20,2000.0,363.258365,178.843168,0.916667,1.0,1.0,0.0,1.0,0.0,12.0
C17850,68.045739,501.85,0.0,501.85,0.0,0.0,31,1200.0,531.541585,149.507563,0.181818,0.909091,1.0,0.0,1.0,0.0,12.0
C14936,105.385636,1536.31,344.91,1191.4,0.0,0.0,8,3000.0,1639.344093,161.467632,0.625,1.0,0.666667,0.166667,0.416667,0.0,12.0
C15113,10.684577,300.0,0.0,300.0,0.0,0.0,3,4000.0,368.807294,,0.0,0.181818,0.25,0.0,0.25,0.0,12.0
C13485,930.286054,3039.16,439.16,2600.0,0.0,0.0,26,2500.0,2991.900221,548.880214,0.083333,1.0,1.0,1.0,0.916667,0.0,12.0
C11270,341.467517,3446.96,2831.62,615.34,0.0,0.0,46,10500.0,3273.239834,187.681228,1.0,1.0,1.0,1.0,0.333333,0.0,12.0
C16515,42.504303,117.62,0.0,117.62,0.0,0.0,1,2500.0,1408.151874,128.91478,0.0,0.272727,0.083333,0.0,0.083333,0.0,12.0
C14658,1103.834373,0.0,0.0,0.0,155.414239,4.0,0,7000.0,4021.956752,410.666163,0.0,0.363636,0.0,0.0,0.0,0.333333,12.0
C12685,1114.506863,602.07,0.0,602.07,0.0,0.0,15,1800.0,676.487532,248.438014,0.0,1.0,1.0,0.0,0.833333,0.0,12.0
C10972,391.179957,7363.38,6965.06,398.32,0.0,0.0,42,4500.0,11891.44907,889.95708,1.0,0.909091,0.833333,0.666667,0.416667,0.0,12.0
C15489,18.606861,302.5,0.0,302.5,0.0,0.0,17,3000.0,705.81092,112.041868,0.333333,0.636364,0.75,0.0,0.666667,0.0,12.0
C16858,1016.712614,0.0,0.0,0.0,128.829302,2.0,0,4000.0,430.136625,331.868318,0.0,1.0,0.0,0.0,0.0,0.083333,12.0
C12157,231.983056,0.0,0.0,0.0,1434.138511,1.0,0,1500.0,2456.797947,85.271802,0.5,0.571429,0.0,0.0,0.0,0.142857,7.0
C14899,683.391465,0.0,0.0,0.0,1786.070392,4.0,0,3000.0,346.494649,159.136566,0.0,0.636364,0.0,0.0,0.0,0.083333,12.0
C11481,1367.479599,12375.0,0.0,12375.0,0.0,0.0,9,16500.0,15246.11594,295.779348,1.0,0.818182,0.75,0.0,0.75,0.0,12.0
C15327,563.459762,420.06,283.36,136.7,765.914966,10.0,9,1200.0,70.500843,97.68575,0.0,0.833333,0.833333,0.333333,0.666667,0.666667,6.0
C10301,280.142117,2236.49,758.52,1477.97,0.0,0.0,34,10000.0,1986.838064,233.614975,1.0,1.0,1.0,1.0,0.666667,0.0,12.0
C10981,40.332553,158.37,0.0,158.37,0.0,0.0,1,3000.0,2280.290156,72.792874,0.0,0.545455,0.083333,0.0,0.083333,0.0,12.0
C15375,138.537976,987.45,987.45,0.0,0.0,0.0,12,3000.0,0.0,,0.0,0.333333,0.333333,0.333333,0.0,0.0,6.0
C15037,322.411152,1506.92,813.02,693.9,0.0,0.0,33,2500.0,1567.278435,167.076537,0.0,1.0,1.0,1.0,0.583333,0.0,12.0
C14667,776.919827,11522.9,11146.28,376.62,0.0,0.0,68,4500.0,11082.51429,237.006434,0.916667,1.0,1.0,1.0,0.416667,0.0,12.0
C10862,1375.845223,0.0,0.0,0.0,112.680045,3.0,0,1500.0,306.606914,736.789619,0.0,1.0,0.0,0.0,0.0,0.25,12.0
C14970,4797.567431,0.0,0.0,0.0,4824.425698,10.0,0,5000.0,5965.070573,2108.574767,0.083333,1.0,0.0,0.0,0.0,0.333333,12.0
C16244,624.717922,0.0,0.0,0.0,1761.331946,8.0,0,1200.0,901.464465,169.693848,0.0,0.857143,0.0,0.0,0.0,0.571429,7.0
C13940,43.200086,324.0,324.0,0.0,0.0,0.0,12,1800.0,350.499835,189.592793,0.3,1.0,1.0,1.0,0.0,0.0,12.0
C14807,199.462047,1296.2,745.82,550.38,0.0,0.0,14,1800.0,18.125527,110.486344,0.0,1.0,0.25,0.25,0.166667,0.0,12.0
C18419,1140.673705,438.83,0.0,438.83,631.332476,2.0,18,1800.0,807.664131,428.424098,0.0,1.0,1.0,0.0,1.0,0.166667,12.0
C12494,160.15008,1639.97,971.97,668.0,0.0,0.0,20,7000.0,1579.491353,178.416176,0.916667,1.0,1.0,1.0,0.416667,0.0,12.0
C10740,88.823762,291.65,0.0,291.65,0.0,0.0,10,8000.0,341.378477,209.317582,0.083333,1.0,0.75,0.0,0.666667,0.0,12.0
C13811,2233.485479,0.0,0.0,0.0,99.651002,1.0,0,5000.0,536.029708,527.131185,0.0,1.0,0.0,0.0,0.0,0.083333,12.0
C16454,2848.442843,2148.02,1634.44,513.58,385.68198,1.0,32,3500.0,922.603695,764.90448,0.0,1.0,1.0,0.666667,0.583333,0.083333,12.0
C12525,198.12512,0.0,0.0,0.0,973.656086,5.0,0,1200.0,253.475631,73.411615,0.083333,1.0,0.0,0.0,0.0,0.166667,12.0
C10138,24.28497,250.6,0.0,250.6,0.0,0.0,7,3000.0,319.762903,173.632006,0.0,0.636364,0.583333,0.0,0.5,0.0,12.0
C15225,6.86049,114.0,114.0,0.0,0.0,0.0,1,2000.0,1081.831337,,0.0,0.2,0.1,0.1,0.0,0.0,10.0
C12713,4164.796859,784.63,617.54,167.09,0.0,0.0,16,9000.0,1072.433416,1311.061985,0.0,1.0,0.454545,0.454545,0.181818,0.0,11.0
C14094,0.001146,0.0,0.0,0.0,96.59138,1.0,0,1500.0,1359.022794,13.809153,0.181818,0.090909,0.0,0.0,0.0,0.083333,12.0
C14643,380.517893,2590.27,2102.46,487.81,0.0,0.0,49,2500.0,1825.405687,173.164117,0.090909,1.0,0.916667,0.916667,0.416667,0.0,12.0
C17124,875.738933,595.86,284.5,311.36,290.519119,8.0,21,1000.0,667.966217,315.393952,0.0,1.0,0.583333,0.166667,0.5,0.25,12.0
C13322,89.708187,1808.6,1808.6,0.0,450.417925,3.0,26,7500.0,1890.186096,139.117341,0.444444,1.0,0.916667,0.916667,0.0,0.166667,12.0
C16052,20.447524,306.99,0.0,306.99,0.0,0.0,9,3000.0,336.09467,176.826409,1.0,0.727273,0.5,0.0,0.416667,0.0,12.0
C13198,1487.517111,614.53,311.22,303.31,0.0,0.0,15,1700.0,570.147403,429.203871,0.0,1.0,0.666667,0.333333,0.333333,0.0,12.0
C14551,700.100691,7244.98,2457.47,4787.51,0.0,0.0,110,6200.0,6151.929937,197.28441,0.75,1.0,1.0,0.833333,1.0,0.0,12.0
C15145,3232.101217,495.0,495.0,0.0,4815.406969,14.0,2,5500.0,5434.899642,1006.907571,0.083333,1.0,0.166667,0.166667,0.0,0.583333,12.0
C11846,1329.443468,0.0,0.0,0.0,1024.351429,2.0,0,1800.0,684.599962,311.075432,0.0,1.0,0.0,0.0,0.0,0.166667,12.0
C12533,48.242289,470.69,57.0,413.69,0.0,0.0,5,18000.0,746.951133,156.812691,0.416667,0.727273,0.416667,0.083333,0.333333,0.0,12.0
C11742,43.354029,617.34,0.0,617.34,0.0,0.0,19,1200.0,564.845244,160.071637,0.583333,1.0,0.916667,0.0,0.916667,0.0,12.0
C11805,2529.016337,1040.74,0.0,1040.74,0.0,0.0,28,2500.0,1746.018537,2996.008935,0.0,1.0,1.0,0.0,1.0,0.0,12.0
C18362,226.306461,0.0,0.0,0.0,788.235661,3.0,0,1200.0,184.701045,217.492643,0.0,0.363636,0.0,0.0,0.0,0.166667,12.0
C10504,198.035504,0.0,0.0,0.0,14371.78789,3.0,0,10000.0,14481.46544,19.492021,0.0,0.545455,0.0,0.0,0.0,0.25,12.0
C15428,636.142309,4659.65,3377.15,1282.5,0.0,0.0,46,6000.0,4622.217377,230.464797,0.25,1.0,1.0,0.916667,0.666667,0.0,12.0
C10227,2053.441598,493.85,441.35,52.5,1738.33378,16.0,10,2000.0,2795.059574,2661.324808,0.0,1.0,0.5,0.333333,0.25,0.833333,12.0
C14403,531.615661,3196.22,2098.97,1097.25,0.0,0.0,44,4000.0,3556.432004,289.062155,0.166667,1.0,1.0,0.833333,0.916667,0.0,12.0
C11582,778.475416,353.52,158.0,195.52,1183.478018,9.0,10,1500.0,219.322142,278.916478,0.0,1.0,0.666667,0.083333,0.583333,0.416667,12.0
C10969,330.273411,53.8,53.8,0.0,0.0,0.0,6,2500.0,429.112894,171.6492,0.0,1.0,0.25,0.25,0.0,0.0,12.0
C10269,5570.190127,1607.88,0.0,1607.88,0.0,0.0,84,13500.0,1583.411686,2216.638394,0.0,1.0,1.0,0.0,1.0,0.0,12.0
C18250,81.170395,626.5,0.0,626.5,0.0,0.0,7,2500.0,445.640989,112.818984,0.454545,0.818182,0.583333,0.0,0.5,0.0,12.0
C13479,877.354533,6954.28,6441.4,512.88,61.792952,1.0,105,9000.0,7486.398825,236.319631,0.166667,1.0,1.0,1.0,1.0,0.083333,12.0
C15318,5.313086,71.75,0.0,71.75,0.0,0.0,7,3000.0,112.61746,99.423595,0.142857,0.545455,0.583333,0.0,0.583333,0.0,12.0
C15060,1986.558317,0.0,0.0,0.0,872.861808,4.0,0,6500.0,653.211583,587.112789,0.0,1.0,0.0,0.0,0.0,0.166667,12.0
C13388,5379.384053,501.09,501.09,0.0,0.0,0.0,6,9000.0,1480.283481,1923.071434,0.0,1.0,0.416667,0.416667,0.0,0.0,12.0
C12527,1487.657507,4115.98,3975.98,140.0,0.0,0.0,31,5000.0,3922.394684,474.667356,0.083333,1.0,0.75,0.666667,0.25,0.0,12.0
C11039,1083.07662,0.0,0.0,0.0,91.903204,1.0,0,1200.0,309.300185,476.830891,0.0,1.0,0.0,0.0,0.0,0.083333,12.0
C18156,613.893503,2078.56,1693.5,385.06,0.0,0.0,31,1800.0,1013.159567,169.176825,0.0,1.0,0.916667,0.666667,0.666667,0.0,12.0
C17106,942.555708,150.0,0.0,150.0,1066.604854,4.0,6,1200.0,1445.633559,492.370581,0.0,1.0,0.333333,0.0,0.25,0.083333,12.0
C12456,2817.403474,1878.54,1198.89,679.65,1154.965664,8.0,14,3500.0,3185.017063,1079.066979,0.0,1.0,0.5,0.333333,0.333333,0.416667,12.0
C10311,3621.70204,674.73,674.73,0.0,1684.957411,8.0,12,4000.0,1139.058595,1403.477006,0.0,1.0,0.25,0.25,0.0,0.166667,12.0
C14462,7369.794134,411.2,0.0,411.2,2943.158701,5.0,8,8000.0,1753.647095,2670.980121,0.0,1.0,0.666667,0.0,0.583333,0.166667,12.0
C17947,106.894095,62.73,0.0,62.73,0.0,0.0,3,5000.0,540.130507,146.069474,0.272727,0.909091,0.272727,0.0,0.181818,0.0,11.0
C14201,552.464447,1866.81,1075.17,791.64,0.0,0.0,35,3000.0,3158.4173,481.438547,0.111111,0.818182,0.666667,0.25,0.583333,0.0,12.0
C15694,1078.3009,0.0,0.0,0.0,1537.88642,16.0,0,1500.0,199.01051,226.880981,0.0,1.0,0.0,0.0,0.0,0.666667,6.0
C15567,216.716507,0.0,0.0,0.0,810.792285,3.0,0,1800.0,1308.537026,94.70744,0.25,1.0,0.0,0.0,0.0,0.25,12.0
C13399,2854.716657,0.0,0.0,0.0,333.917678,2.0,0,3000.0,712.005753,941.643087,0.0,1.0,0.0,0.0,0.0,0.166667,12.0
C11297,75.039332,588.05,588.05,0.0,0.0,0.0,5,9000.0,707.386471,18.113017,0.0,0.272727,0.166667,0.166667,0.0,0.0,12.0
C12827,51.794504,800.11,50.59,749.52,92.971171,1.0,14,4000.0,877.523458,183.608716,0.916667,1.0,1.0,0.166667,1.0,0.083333,12.0
C15695,633.209696,1625.01,1165.36,459.65,0.0,0.0,29,2500.0,764.713719,206.988911,0.0,1.0,1.0,0.333333,1.0,0.0,12.0
C12497,3034.686119,0.0,0.0,0.0,370.098258,2.0,0,3000.0,91.692752,26143.17049,0.0,1.0,0.0,0.0,0.0,0.083333,12.0
C15623,114.523682,83.0,83.0,0.0,69.22803,2.0,3,300.0,196.333324,201.615417,0.083333,1.0,0.166667,0.166667,0.0,0.166667,12.0
C16731,1915.189848,0.0,0.0,0.0,1390.387875,4.0,0,2500.0,714.25653,544.704952,0.0,1.0,0.0,0.0,0.0,0.25,12.0
C18245,1367.284172,542.33,280.04,262.29,1790.86019,5.0,12,1500.0,1067.078079,500.726579,0.0,1.0,0.857143,0.714286,0.428571,0.428571,7.0
C16685,70.831061,531.0,300.0,231.0,0.0,0.0,16,1500.0,497.383598,153.202749,0.25,1.0,0.916667,0.333333,0.916667,0.0,12.0
C10092,8181.251131,2258.01,1318.78,939.23,5251.228934,21.0,60,13500.0,3021.575846,2074.581541,0.0,1.0,1.0,0.75,1.0,0.75,12.0
C10632,107.298227,1084.09,0.0,1084.09,0.0,0.0,9,8000.0,1515.629124,152.094041,0.714286,0.636364,0.666667,0.0,0.666667,0.0,12.0
C16527,406.939907,2615.18,2615.18,0.0,0.0,0.0,76,4300.0,5296.640171,2773.819516,0.75,1.0,1.0,1.0,0.0,0.0,12.0
C13148,1552.53528,2072.43,1518.4,554.03,0.0,0.0,30,7000.0,2522.068213,389.675365,0.0,1.0,0.833333,0.5,0.5,0.0,12.0
C16260,173.075416,0.0,0.0,0.0,1193.999651,1.0,0,1200.0,329.112626,372.439588,0.0,0.2,0.0,0.0,0.0,0.1,10.0
C15843,6.542818,178.0,0.0,178.0,0.0,0.0,6,1500.0,231.111728,19.703002,0.0,0.571429,0.857143,0.0,0.571429,0.0,7.0
C16703,38.086857,447.78,0.0,447.78,0.0,0.0,6,4000.0,757.855943,143.5366,1.0,0.545455,0.416667,0.0,0.416667,0.0,12.0
C12351,1689.319684,724.83,0.0,724.83,0.0,0.0,7,1500.0,1462.037592,3397.732291,0.0,1.0,0.583333,0.0,0.583333,0.0,12.0
C13686,216.842907,2480.88,279.09,2201.79,0.0,0.0,36,7000.0,2897.619018,141.539131,0.3,0.909091,1.0,0.25,0.833333,0.0,12.0
